#timestamp|callsign|vessel|latitude|longitude
1631144090000|ZMU2646|TE KOTUKU|-36.84193333333333|174.766695
1631144040000|ZMR2981|TIGER CAT|-36.84070833333333|174.76757666666666
1631144093000|ZMX2703|TOREA|-36.841905|174.766435
1631144099000|ZMX8794|IKA KAKAHI|-36.842335|174.76633166666667
1631144040000|ZMG2004|ADVENTURER|-36.839015|174.75143333333332
1631144125000|ZMG3426|KEKENO|-36.780748333333335|174.980065
1631144115000|ZMS7101|CLIPPER II|-36.88972|174.98972
1631144121000|ZMT3984|CLIPPER 3|-36.88957333333333|174.98965333333334
1631144116000|ZMU7402|D6 |-36.83627833333333|174.77754333333334
1631144122000|ZME7070|D7 |-36.84222166666667|174.76557166666666
1631143980000|ZMA2422|DISCOVERY III|-36.84222666666667|174.766955
1631143920000|ZMZ4489|HARBOURCAT|-36.83964|174.750965
1631144100000|ZMQ7781|ISLAND NAVIGATOR|-36.837923333333336|174.754935
1631144123000|ZMW7964|KORORA|-36.84133|174.76729166666667
1631144100000|ZMU5423|SEABRIDGE|-36.82487666666667|174.92724
1631144040000|ZMV7638|SEAMASTER|-36.879513333333335|174.89676666666668
1631144100000|ZMR3466|SEAWAY II|-36.859385|174.89373833333335
1631144124000|XXX0000|FLYING DUTCHMAN|-36.921035|174.85818833333335
1631144121000|ZMU2646|TE KOTUKU|-36.84193666666667|174.76671333333334
1631144040000|ZMR2981|TIGER CAT|-36.84070833333333|174.76757666666666
1631144113000|ZMX2703|TOREA|-36.84193833333333|174.76645166666665
1631144119000|ZMX8794|IKA KAKAHI|-36.84233|174.76633
1631144040000|ZMG2004|ADVENTURER|-36.839015|174.75143333333332
1631144152000|ZMG3426|KEKENO|-36.78077833333333|174.98124
1631144146000|ZMS7101|CLIPPER II|-36.889723333333336|174.98972
1631144152000|ZMT3984|CLIPPER 3|-36.88957333333333|174.98965333333334
1631144145000|ZMU7402|D6 |-36.83602166666667|174.77939666666666
1631144153000|ZME7070|D7 |-36.84222833333333|174.76557
1631143980000|ZMA2422|DISCOVERY III|-36.84222666666667|174.766955
1631144100000|ZMZ4489|HARBOURCAT|-36.839636666666664|174.75097333333332
1631144100000|ZMQ7781|ISLAND NAVIGATOR|-36.837923333333336|174.754935
1631144153000|ZMW7964|KORORA|-36.84133|174.76729333333333
1631144100000|ZMU5423|SEABRIDGE|-36.82516666666667|174.92881333333332
1631144040000|ZMV7638|SEAMASTER|-36.879513333333335|174.89676666666668
1631144100000|ZMR3466|SEAWAY II|-36.859385|174.89373833333335
1631144153000|XXX0000|FLYING DUTCHMAN|-36.92102|174.858185
1631144150000|ZMU2646|TE KOTUKU|-36.84193|174.76669666666666
1631144040000|ZMR2981|TIGER CAT|-36.84070833333333|174.76757666666666
1631144143000|ZMX2703|TOREA|-36.841945|174.76645
1631144149000|ZMX8794|IKA KAKAHI|-36.842325|174.76632333333333
1631144040000|ZMG2004|ADVENTURER|-36.839015|174.75143333333332
1631144183000|ZMG3426|KEKENO|-36.7811|174.98262666666668
1631144175000|ZMS7101|CLIPPER II|-36.889723333333336|174.98972
1631144181000|ZMT3984|CLIPPER 3|-36.88956666666667|174.98965333333334
1631144176000|ZMU7402|D6 |-36.83578833333333|174.7814
1631144182000|ZME7070|D7 |-36.84222833333333|174.765565
1631144160000|ZMA2422|DISCOVERY III|-36.84256666666667|174.76694666666666
1631144100000|ZMZ4489|HARBOURCAT|-36.839636666666664|174.75097333333332
1631144100000|ZMQ7781|ISLAND NAVIGATOR|-36.837923333333336|174.754935
1631144183000|ZMW7964|KORORA|-36.84132833333334|174.76729666666665
1631144160000|ZMU5423|SEABRIDGE|-36.82554666666667|174.93076
1631144040000|ZMV7638|SEAMASTER|-36.879513333333335|174.89676666666668
1631144160000|ZMR3466|SEAWAY II|-36.860565|174.89462833333334
1631144184000|XXX0000|FLYING DUTCHMAN|-36.92102666666667|174.85818833333335
1631144171000|ZMU2646|TE KOTUKU|-36.84197833333333|174.76674333333332
1631144040000|ZMR2981|TIGER CAT|-36.84070833333333|174.76757666666666
1631144183000|ZMX2703|TOREA|-36.841945|174.766445
1631144179000|ZMX8794|IKA KAKAHI|-36.84232333333333|174.76633
1631144040000|ZMG2004|ADVENTURER|-36.839015|174.75143333333332
1631144213000|ZMG3426|KEKENO|-36.781465|174.98389833333334
1631144206000|ZMS7101|CLIPPER II|-36.88972|174.98972
1631144212000|ZMT3984|CLIPPER 3|-36.88956666666667|174.98965333333334
1631144206000|ZMU7402|D6 |-36.83560333333333|174.78342666666666
1631144213000|ZME7070|D7 |-36.84222|174.76557833333334
1631144160000|ZMA2422|DISCOVERY III|-36.841745|174.76691833333334
1631144100000|ZMZ4489|HARBOURCAT|-36.839636666666664|174.75097333333332
1631144100000|ZMQ7781|ISLAND NAVIGATOR|-36.837923333333336|174.754935
1631144213000|ZMW7964|KORORA|-36.841321666666666|174.76729166666667
1631144160000|ZMU5423|SEABRIDGE|-36.82583666666667|174.9322
1631144040000|ZMV7638|SEAMASTER|-36.879513333333335|174.89676666666668
1631144160000|ZMR3466|SEAWAY II|-36.86163833333333|174.89547833333333
1631144213000|XXX0000|FLYING DUTCHMAN|-36.92102|174.85820166666667
1631144210000|ZMU2646|TE KOTUKU|-36.84196333333333|174.76674333333332
1631144040000|ZMR2981|TIGER CAT|-36.84070833333333|174.76757666666666
1631144212000|ZMX2703|TOREA|-36.841945|174.766445
1631144209000|ZMX8794|IKA KAKAHI|-36.84232333333333|174.76632
1631144220000|ZMG2004|ADVENTURER|-36.83900833333333|174.75144333333333
1631144253000|ZMG3426|KEKENO|-36.781445|174.98566666666667
1631144235000|ZMS7101|CLIPPER II|-36.88972|174.98972
1631144241000|ZMT3984|CLIPPER 3|-36.889563333333335|174.98965333333334
1631144245000|ZMU7402|D6 |-36.83537166666667|174.78598166666666
1631144251000|ZME7070|D7 |-36.84222833333333|174.76558166666666
1631144220000|ZMA2422|DISCOVERY III|-36.84079666666667|174.76706
1631144100000|ZMZ4489|HARBOURCAT|-36.839636666666664|174.75097333333332
1631144100000|ZMQ7781|ISLAND NAVIGATOR|-36.837923333333336|174.754935
1631144252000|ZMW7964|KORORA|-36.841321666666666|174.76729
1631144220000|ZMU5423|SEABRIDGE|-36.82621|174.93398666666667
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144220000|ZMR3466|SEAWAY II|-36.86394333333333|174.8972
1631144253000|XXX0000|FLYING DUTCHMAN|-36.921013333333335|174.85820333333334
1631144250000|ZMU2646|TE KOTUKU|-36.841946666666665|174.76671666666667
1631144220000|ZMR2981|TIGER CAT|-36.84070666666667|174.76759166666668
1631144243000|ZMX2703|TOREA|-36.841948333333335|174.76644666666667
1631144247000|ZMX8794|IKA KAKAHI|-36.84233|174.76633833333332
1631144220000|ZMG2004|ADVENTURER|-36.83900833333333|174.75144333333333
1631144275000|ZMG3426|KEKENO|-36.781333333333336|174.98665666666668
1631144274000|ZMS7101|CLIPPER II|-36.88972|174.98972
1631144272000|ZMT3984|CLIPPER 3|-36.889563333333335|174.98965333333334
1631144275000|ZMU7402|D6 |-36.83522166666667|174.78787166666666
1631144273000|ZME7070|D7 |-36.84222|174.76558
1631144220000|ZMA2422|DISCOVERY III|-36.839863333333334|174.767305
1631144100000|ZMZ4489|HARBOURCAT|-36.839636666666664|174.75097333333332
1631144220000|ZMQ7781|ISLAND NAVIGATOR|-36.83792833333333|174.75493333333333
1631144273000|ZMW7964|KORORA|-36.841323333333335|174.76728833333334
1631144220000|ZMU5423|SEABRIDGE|-36.82648|174.93554666666665
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144220000|ZMR3466|SEAWAY II|-36.86394333333333|174.8972
1631144273000|XXX0000|FLYING DUTCHMAN|-36.921011666666665|174.85819833333332
1631144269000|ZMU2646|TE KOTUKU|-36.84194333333333|174.76670833333333
1631144220000|ZMR2981|TIGER CAT|-36.84070666666667|174.76759166666668
1631144272000|ZMX2703|TOREA|-36.84195|174.76645
1631144269000|ZMX8794|IKA KAKAHI|-36.84233|174.76633166666667
1631144220000|ZMG2004|ADVENTURER|-36.83900833333333|174.75144333333333
1631144313000|ZMG3426|KEKENO|-36.78113|174.98838666666666
1631144305000|ZMS7101|CLIPPER II|-36.88972|174.98972
1631144302000|ZMT3984|CLIPPER 3|-36.88956|174.98965333333334
1631144305000|ZMU7402|D6 |-36.83491166666666|174.78988833333332
1631144311000|ZME7070|D7 |-36.842218333333335|174.76557666666668
1631144280000|ZMA2422|DISCOVERY III|-36.838975|174.76744666666667
1631144100000|ZMZ4489|HARBOURCAT|-36.839636666666664|174.75097333333332
1631144220000|ZMQ7781|ISLAND NAVIGATOR|-36.83792833333333|174.75493333333333
1631144313000|ZMW7964|KORORA|-36.841325|174.767295
1631144280000|ZMU5423|SEABRIDGE|-36.82675666666667|174.93726666666666
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144280000|ZMR3466|SEAWAY II|-36.866186666666664|174.898885
1631144304000|XXX0000|FLYING DUTCHMAN|-36.921013333333335|174.85820333333334
1631144310000|ZMU2646|TE KOTUKU|-36.841985|174.76677666666666
1631144220000|ZMR2981|TIGER CAT|-36.84070666666667|174.76759166666668
1631144314000|ZMX2703|TOREA|-36.841953333333336|174.76645166666665
1631144309000|ZMX8794|IKA KAKAHI|-36.842328333333334|174.76634333333334
1631144220000|ZMG2004|ADVENTURER|-36.83900833333333|174.75144333333333
1631144337000|ZMG3426|KEKENO|-36.78102166666667|174.98943166666666
1631144334000|ZMS7101|CLIPPER II|-36.88972|174.98972
1631144342000|ZMT3984|CLIPPER 3|-36.889563333333335|174.98965333333334
1631144335000|ZMU7402|D6 |-36.83452|174.79167
1631144343000|ZME7070|D7 |-36.84223166666666|174.765585
1631144280000|ZMA2422|DISCOVERY III|-36.83815|174.76709
1631144280000|ZMZ4489|HARBOURCAT|-36.839643333333335|174.75097166666666
1631144220000|ZMQ7781|ISLAND NAVIGATOR|-36.83792833333333|174.75493333333333
1631144343000|ZMW7964|KORORA|-36.84132666666667|174.76729333333333
1631144340000|ZMU5423|SEABRIDGE|-36.82693|174.93889333333334
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144340000|ZMR3466|SEAWAY II|-36.86734333333333|174.899915
1631144333000|XXX0000|FLYING DUTCHMAN|-36.921018333333336|174.85819333333333
1631144339000|ZMU2646|TE KOTUKU|-36.842|174.76688166666668
1631144220000|ZMR2981|TIGER CAT|-36.84070666666667|174.76759166666668
1631144342000|ZMX2703|TOREA|-36.841955|174.76645166666665
1631144338000|ZMX8794|IKA KAKAHI|-36.84234166666667|174.76632333333333
1631144220000|ZMG2004|ADVENTURER|-36.83900833333333|174.75144333333333
1631144373000|ZMG3426|KEKENO|-36.78089333333333|174.99085333333332
1631144365000|ZMS7101|CLIPPER II|-36.88972666666667|174.98972
1631144372000|ZMT3984|CLIPPER 3|-36.88956|174.98965333333334
1631144365000|ZMU7402|D6 |-36.833998333333334|174.79339666666667
1631144371000|ZME7070|D7 |-36.842235|174.76558666666668
1631144340000|ZMA2422|DISCOVERY III|-36.83746333333333|174.76662166666668
1631144280000|ZMZ4489|HARBOURCAT|-36.839643333333335|174.75097166666666
1631144220000|ZMQ7781|ISLAND NAVIGATOR|-36.83792833333333|174.75493333333333
1631144363000|ZMW7964|KORORA|-36.84132833333334|174.76729333333333
1631144340000|ZMU5423|SEABRIDGE|-36.82704666666667|174.94058666666666
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144340000|ZMR3466|SEAWAY II|-36.868455|174.9007
1631144364000|XXX0000|FLYING DUTCHMAN|-36.92100666666666|174.85819833333332
1631144371000|ZMU2646|TE KOTUKU|-36.841955|174.76671333333334
1631144220000|ZMR2981|TIGER CAT|-36.84070666666667|174.76759166666668
1631144363000|ZMX2703|TOREA|-36.84195166666667|174.76644666666667
1631144369000|ZMX8794|IKA KAKAHI|-36.84233|174.766325
1631144220000|ZMG2004|ADVENTURER|-36.83900833333333|174.75144333333333
1631144398000|ZMG3426|KEKENO|-36.78076166666666|174.99154166666668
1631144394000|ZMS7101|CLIPPER II|-36.88972666666667|174.98972
1631144402000|ZMT3984|CLIPPER 3|-36.88957333333333|174.98965333333334
1631144395000|ZMU7402|D6 |-36.83359166666666|174.79445666666666
1631144403000|ZME7070|D7 |-36.842215|174.76559666666665
1631144340000|ZMA2422|DISCOVERY III|-36.83620166666667|174.76592666666667
1631144280000|ZMZ4489|HARBOURCAT|-36.839643333333335|174.75097166666666
1631144220000|ZMQ7781|ISLAND NAVIGATOR|-36.83792833333333|174.75493333333333
1631144403000|ZMW7964|KORORA|-36.84133166666667|174.76729666666665
1631144400000|ZMU5423|SEABRIDGE|-36.82719|174.94234666666668
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144400000|ZMR3466|SEAWAY II|-36.86971666666667|174.901125
1631144393000|XXX0000|FLYING DUTCHMAN|-36.92103|174.85820666666666
1631144399000|ZMU2646|TE KOTUKU|-36.84191166666667|174.76667833333335
1631144220000|ZMR2981|TIGER CAT|-36.84070666666667|174.76759166666668
1631144402000|ZMX2703|TOREA|-36.841946666666665|174.766445
1631144389000|ZMX8794|IKA KAKAHI|-36.842325|174.76633
1631144400000|ZMG2004|ADVENTURER|-36.83900833333333|174.75143833333334
1631144427000|ZMG3426|KEKENO|-36.78072|174.991765
1631144425000|ZMS7101|CLIPPER II|-36.88972666666667|174.98972
1631144422000|ZMT3984|CLIPPER 3|-36.88958|174.98958666666667
1631144425000|ZMU7402|D6 |-36.83325333333333|174.79504166666666
1631144422000|ZME7070|D7 |-36.842211666666664|174.765585
1631144400000|ZMA2422|DISCOVERY III|-36.83479166666667|174.76526166666667
1631144280000|ZMZ4489|HARBOURCAT|-36.839643333333335|174.75097166666666
1631144220000|ZMQ7781|ISLAND NAVIGATOR|-36.83792833333333|174.75493333333333
1631144423000|ZMW7964|KORORA|-36.84133166666667|174.76729666666665
1631144400000|ZMU5423|SEABRIDGE|-36.827243333333335|174.94417333333334
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144400000|ZMR3466|SEAWAY II|-36.871025|174.90119666666666
1631144424000|XXX0000|FLYING DUTCHMAN|-36.921025|174.85821333333334
1631144420000|ZMU2646|TE KOTUKU|-36.84197|174.76677833333332
1631144400000|ZMR2981|TIGER CAT|-36.84071|174.7676
1631144423000|ZMX2703|TOREA|-36.841948333333335|174.76645
1631144429000|ZMX8794|IKA KAKAHI|-36.84232166666666|174.766325
1631144400000|ZMG2004|ADVENTURER|-36.83900833333333|174.75143833333334
1631144447000|ZMG3426|KEKENO|-36.78072|174.99178
1631144454000|ZMS7101|CLIPPER II|-36.88972666666667|174.98972
1631144453000|ZMT3984|CLIPPER 3|-36.88927|174.98938666666666
1631144455000|ZMU7402|D6 |-36.83319|174.79535666666666
1631144453000|ZME7070|D7 |-36.842245|174.765565
1631144400000|ZMA2422|DISCOVERY III|-36.83331|174.76468833333334
1631144280000|ZMZ4489|HARBOURCAT|-36.839643333333335|174.75097166666666
1631144400000|ZMQ7781|ISLAND NAVIGATOR|-36.83792|174.75494
1631144453000|ZMW7964|KORORA|-36.84133333333333|174.76729666666665
1631144400000|ZMU5423|SEABRIDGE|-36.827216666666665|174.94573333333332
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144400000|ZMR3466|SEAWAY II|-36.871025|174.90119666666666
1631144453000|XXX0000|FLYING DUTCHMAN|-36.92101666666667|174.85820833333332
1631144449000|ZMU2646|TE KOTUKU|-36.84193166666667|174.76671833333333
1631144400000|ZMR2981|TIGER CAT|-36.84071|174.7676
1631144452000|ZMX2703|TOREA|-36.841946666666665|174.76645166666665
1631144449000|ZMX8794|IKA KAKAHI|-36.842328333333334|174.76633
1631144400000|ZMG2004|ADVENTURER|-36.83900833333333|174.75143833333334
1631144477000|ZMG3426|KEKENO|-36.780715|174.99175333333332
1631144476000|ZMS7101|CLIPPER II|-36.889723333333336|174.98972
1631144473000|ZMT3984|CLIPPER 3|-36.88881666666666|174.98922666666667
1631144475000|ZMU7402|D6 |-36.83318666666667|174.795425
1631144473000|ZME7070|D7 |-36.84224|174.76556
1631144460000|ZMA2422|DISCOVERY III|-36.83203|174.76366833333333
1631144280000|ZMZ4489|HARBOURCAT|-36.839643333333335|174.75097166666666
1631144400000|ZMQ7781|ISLAND NAVIGATOR|-36.83792|174.75494
1631144472000|ZMW7964|KORORA|-36.84133|174.76729833333334
1631144460000|ZMU5423|SEABRIDGE|-36.82703333333333|174.94746666666666
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144460000|ZMR3466|SEAWAY II|-36.872391666666665|174.90090333333333
1631144460000|ZMV7877|SERENITY|-36.72667333333333|174.95330666666666
1631144474000|XXX0000|FLYING DUTCHMAN|-36.92101|174.858205
1631144480000|ZMU2646|TE KOTUKU|-36.841946666666665|174.76672333333335
1631144400000|ZMR2981|TIGER CAT|-36.84071|174.7676
1631144473000|ZMX2703|TOREA|-36.841945|174.76644833333333
1631144479000|ZMX8794|IKA KAKAHI|-36.842326666666665|174.76633666666666
1631144400000|ZMG2004|ADVENTURER|-36.83900833333333|174.75143833333334
1631144507000|ZMG3426|KEKENO|-36.78072|174.991765
1631144504000|ZMS7101|CLIPPER II|-36.889723333333336|174.98972
1631144502000|ZMT3984|CLIPPER 3|-36.88836666666667|174.98893333333334
1631144506000|ZMU7402|D6 |-36.833218333333335|174.795415
1631144503000|ZME7070|D7 |-36.842225|174.76557833333334
1631144460000|ZMA2422|DISCOVERY III|-36.83042666666667|174.76145666666667
1631144460000|ZMZ4489|HARBOURCAT|-36.839645|174.75097666666667
1631144400000|ZMQ7781|ISLAND NAVIGATOR|-36.83792|174.75494
1631144503000|ZMW7964|KORORA|-36.84133166666667|174.7673
1631144460000|ZMU5423|SEABRIDGE|-36.82703333333333|174.94746666666666
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144460000|ZMR3466|SEAWAY II|-36.873668333333335|174.90042166666666
1631144460000|ZMV7877|SERENITY|-36.72752666666667|174.95368666666667
1631144505000|XXX0000|FLYING DUTCHMAN|-36.92100833333333|174.85820666666666
1631144509000|ZMU2646|TE KOTUKU|-36.84194166666666|174.76675833333334
1631144400000|ZMR2981|TIGER CAT|-36.84071|174.7676
1631144504000|ZMX2703|TOREA|-36.84194|174.76644666666667
1631144509000|ZMX8794|IKA KAKAHI|-36.84232333333333|174.76633833333332
1631144400000|ZMG2004|ADVENTURER|-36.83900833333333|174.75143833333334
1631144537000|ZMG3426|KEKENO|-36.78071333333333|174.991755
1631144536000|ZMS7101|CLIPPER II|-36.88972666666667|174.98972
1631144542000|ZMT3984|CLIPPER 3|-36.88822|174.98769333333334
1631144535000|ZMU7402|D6 |-36.83321333333333|174.79539833333334
1631144542000|ZME7070|D7 |-36.84223|174.76557333333332
1631144520000|ZMA2422|DISCOVERY III|-36.829715|174.75813666666667
1631144460000|ZMZ4489|HARBOURCAT|-36.839645|174.75097666666667
1631144400000|ZMQ7781|ISLAND NAVIGATOR|-36.83792|174.75494
1631144532000|ZMW7964|KORORA|-36.84133|174.76730333333333
1631144520000|ZMU5423|SEABRIDGE|-36.82653|174.95090666666667
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144520000|ZMR3466|SEAWAY II|-36.87455333333333|174.89993333333334
1631144460000|ZMV7877|SERENITY|-36.72752666666667|174.95368666666667
1631144534000|XXX0000|FLYING DUTCHMAN|-36.921005|174.85819666666666
1631144530000|ZMU2646|TE KOTUKU|-36.84193666666667|174.76672
1631144400000|ZMR2981|TIGER CAT|-36.84071|174.7676
1631144533000|ZMX2703|TOREA|-36.84194333333333|174.76644833333333
1631144539000|ZMX8794|IKA KAKAHI|-36.84232|174.76634
1631144400000|ZMG2004|ADVENTURER|-36.83900833333333|174.75143833333334
1631144567000|ZMG3426|KEKENO|-36.780715|174.991755
1631144576000|ZMS7101|CLIPPER II|-36.889723333333336|174.98972
1631144573000|ZMT3984|CLIPPER 3|-36.88819|174.98665333333332
1631144576000|ZMU7402|D6 |-36.83320666666667|174.79543833333332
1631144573000|ZME7070|D7 |-36.84223|174.76557833333334
1631144520000|ZMA2422|DISCOVERY III|-36.82949166666667|174.754895
1631144460000|ZMZ4489|HARBOURCAT|-36.839645|174.75097666666667
1631144400000|ZMQ7781|ISLAND NAVIGATOR|-36.83792|174.75494
1631144574000|ZMW7964|KORORA|-36.84132833333334|174.76730333333333
1631144520000|ZMU5423|SEABRIDGE|-36.82631333333333|174.95264
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144520000|ZMR3466|SEAWAY II|-36.87645|174.89872
1631144460000|ZMV7877|SERENITY|-36.72752666666667|174.95368666666667
1631144573000|XXX0000|FLYING DUTCHMAN|-36.921015|174.858195
1631144569000|ZMU2646|TE KOTUKU|-36.84193333333333|174.76675
1631144400000|ZMR2981|TIGER CAT|-36.84071|174.7676
1631144572000|ZMX2703|TOREA|-36.84194333333333|174.76645333333335
1631144569000|ZMX8794|IKA KAKAHI|-36.84232333333333|174.766335
1631144400000|ZMG2004|ADVENTURER|-36.83900833333333|174.75143833333334
1631144597000|ZMG3426|KEKENO|-36.780721666666665|174.99176
1631144596000|ZMS7101|CLIPPER II|-36.889723333333336|174.98972
1631144602000|ZMT3984|CLIPPER 3|-36.887926666666665|174.98572
1631144605000|ZMU7402|D6 |-36.833195|174.79545333333334
1631144602000|ZME7070|D7 |-36.84222|174.76559833333334
1631144580000|ZMA2422|DISCOVERY III|-36.829188333333335|174.75133833333334
1631144460000|ZMZ4489|HARBOURCAT|-36.839645|174.75097666666667
1631144400000|ZMQ7781|ISLAND NAVIGATOR|-36.83792|174.75494
1631144603000|ZMW7964|KORORA|-36.84133|174.76730166666667
1631144580000|ZMU5423|SEABRIDGE|-36.8261|174.95442666666668
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144520000|ZMR3466|SEAWAY II|-36.87645|174.89872
1631144580000|ZMV7877|SERENITY|-36.732843333333335|174.954755
1631144594000|XXX0000|FLYING DUTCHMAN|-36.921018333333336|174.85820666666666
1631144600000|ZMU2646|TE KOTUKU|-36.84194166666666|174.76672833333333
1631144580000|ZMR2981|TIGER CAT|-36.840705|174.76758
1631144603000|ZMX2703|TOREA|-36.841945|174.76645166666665
1631144599000|ZMX8794|IKA KAKAHI|-36.842326666666665|174.76633166666667
1631144580000|ZMG2004|ADVENTURER|-36.83900833333333|174.75143833333334
1631144627000|ZMG3426|KEKENO|-36.78071666666666|174.99175
1631144636000|ZMS7101|CLIPPER II|-36.88972|174.98972
1631144642000|ZMT3984|CLIPPER 3|-36.88796|174.98425333333333
1631144636000|ZMU7402|D6 |-36.833196666666666|174.79545166666668
1631144643000|ZME7070|D7 |-36.84223|174.76559333333333
1631144580000|ZMA2422|DISCOVERY III|-36.828985|174.74791833333333
1631144460000|ZMZ4489|HARBOURCAT|-36.839645|174.75097666666667
1631144640000|ZMQ7781|ISLAND NAVIGATOR|-36.837916666666665|174.75493666666668
1631144643000|ZMW7964|KORORA|-36.84132833333334|174.76730333333333
1631144580000|ZMU5423|SEABRIDGE|-36.8261|174.95442666666668
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144640000|ZMR3466|SEAWAY II|-36.877858333333336|174.897055
1631144580000|ZMV7877|SERENITY|-36.73552166666666|174.954435
1631144633000|XXX0000|FLYING DUTCHMAN|-36.92100333333333|174.85820833333332
1631144640000|ZMU2646|TE KOTUKU|-36.841923333333334|174.76672333333335
1631144580000|ZMR2981|TIGER CAT|-36.840705|174.76758
1631144632000|ZMX2703|TOREA|-36.841945|174.76645166666665
1631144638000|ZMX8794|IKA KAKAHI|-36.84232166666666|174.76634666666666
1631144580000|ZMG2004|ADVENTURER|-36.83900833333333|174.75143833333334
1631144667000|ZMG3426|KEKENO|-36.78071666666666|174.99177166666666
1631144666000|ZMS7101|CLIPPER II|-36.889723333333336|174.98972
1631144663000|ZMT3984|CLIPPER 3|-36.88784666666667|174.98326666666668
1631144665000|ZMU7402|D6 |-36.83317666666667|174.79545166666668
1631144662000|ZME7070|D7 |-36.84223333333333|174.76558333333332
1631144640000|ZMA2422|DISCOVERY III|-36.8287|174.74473666666665
1631144460000|ZMZ4489|HARBOURCAT|-36.839645|174.75097666666667
1631144640000|ZMQ7781|ISLAND NAVIGATOR|-36.837916666666665|174.75493666666668
1631144663000|ZMW7964|KORORA|-36.84132666666667|174.76730333333333
1631144640000|ZMU5423|SEABRIDGE|-36.82561|174.95788
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144640000|ZMR3466|SEAWAY II|-36.87845|174.89646833333333
1631144580000|ZMV7877|SERENITY|-36.73552166666666|174.954435
1631144663000|XXX0000|FLYING DUTCHMAN|-36.92101|174.85820166666667
1631144671000|ZMU2646|TE KOTUKU|-36.841923333333334|174.76672166666665
1631144580000|ZMR2981|TIGER CAT|-36.840705|174.76758
1631144663000|ZMX2703|TOREA|-36.841948333333335|174.766455
1631144668000|ZMX8794|IKA KAKAHI|-36.84231666666667|174.76634166666668
1631144580000|ZMG2004|ADVENTURER|-36.83900833333333|174.75143833333334
1631144717000|ZMG3426|KEKENO|-36.78071333333333|174.99176666666668
1631144716000|ZMS7101|CLIPPER II|-36.88971333333333|174.98972
1631144713000|ZMT3984|CLIPPER 3|-36.88717666666667|174.98014666666666
1631144714000|ZMU7402|D6 |-36.83319|174.795425
1631144713000|ZME7070|D7 |-36.842235|174.765595
1631144700000|ZMA2422|DISCOVERY III|-36.82769833333333|174.73826833333334
1631144640000|ZMZ4489|HARBOURCAT|-36.83964666666667|174.75096666666667
1631144640000|ZMQ7781|ISLAND NAVIGATOR|-36.837916666666665|174.75493666666668
1631144713000|ZMW7964|KORORA|-36.841323333333335|174.7673
1631144700000|ZMU5423|SEABRIDGE|-36.82539|174.95970666666668
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144700000|ZMR3466|SEAWAY II|-36.879171666666664|174.89640666666668
1631144580000|ZMV7877|SERENITY|-36.73552166666666|174.954435
1631144713000|XXX0000|FLYING DUTCHMAN|-36.92100666666666|174.85820833333332
1631144710000|ZMU2646|TE KOTUKU|-36.84193666666667|174.76672333333335
1631144580000|ZMR2981|TIGER CAT|-36.840705|174.76758
1631144713000|ZMX2703|TOREA|-36.84194333333333|174.76645166666665
1631144718000|ZMX8794|IKA KAKAHI|-36.84232166666666|174.76633166666667
1631144580000|ZMG2004|ADVENTURER|-36.83900833333333|174.75143833333334
1631144727000|ZMG3426|KEKENO|-36.78071833333333|174.991775
1631144726000|ZMS7101|CLIPPER II|-36.88972|174.98972
1631144733000|ZMT3984|CLIPPER 3|-36.88668333333333|174.97773333333333
1631144725000|ZMU7402|D6 |-36.833196666666666|174.79538
1631144722000|ZME7070|D7 |-36.84222666666667|174.765605
1631144700000|ZMA2422|DISCOVERY III|-36.82769833333333|174.73826833333334
1631144640000|ZMZ4489|HARBOURCAT|-36.83964666666667|174.75096666666667
1631144640000|ZMQ7781|ISLAND NAVIGATOR|-36.837916666666665|174.75493666666668
1631144733000|ZMW7964|KORORA|-36.841323333333335|174.76729833333334
1631144700000|ZMU5423|SEABRIDGE|-36.82517333333333|174.96142666666665
1631144220000|ZMV7638|SEAMASTER|-36.879505|174.89678333333333
1631144700000|ZMR3466|SEAWAY II|-36.879668333333335|174.89657666666668
1631144580000|ZMV7877|SERENITY|-36.73552166666666|174.954435
1631144723000|XXX0000|FLYING DUTCHMAN|-36.921011666666665|174.85821333333334
1631144730000|ZMU2646|TE KOTUKU|-36.84191|174.76675833333334
